t,x,y,state
1783371288.73,-1.0619,-5.6905,DONE
1783371288.89,-1.0619,-5.6905,DONE
1783371288.99,-1.0619,-5.6905,DONE
1783371289.14,-1.0619,-5.6905,DONE
1783371289.24,-1.0619,-5.6905,DONE
1783371289.36,-1.0619,-5.6905,DONE
1783371289.50,-1.0619,-5.6905,DONE
1783371289.61,-1.0619,-5.6905,DONE
1783371289.74,-1.0619,-5.6905,DONE
1783371289.88,-1.0619,-5.6905,DONE
1783371289.98,-1.0619,-5.6905,DONE
1783371290.12,-1.0619,-5.6905,DONE
1783371290.25,-1.0619,-5.6905,DONE
1783371290.39,-1.0619,-5.6905,DONE
1783371290.49,-1.0619,-5.6905,DONE
1783371290.61,-1.0619,-5.6905,DONE
1783371290.77,-1.0619,-5.6905,DONE
1783371290.88,-1.0619,-5.6905,DONE
1783371291.01,-1.0619,-5.6905,DONE
1783371291.11,-1.0619,-5.6905,DONE
1783371291.24,-1.0619,-5.6905,DONE
1783371291.38,-1.0619,-5.6905,DONE
1783371291.53,-1.0619,-5.6905,DONE
1783371291.61,-1.0619,-5.6905,DONE
1783371291.76,-1.0619,-5.6905,DONE
1783371291.88,-1.0619,-5.6905,DONE
1783371292.00,-1.0619,-5.6905,DONE
1783371292.11,-1.0619,-5.6905,DONE
1783371292.24,-1.0619,-5.6905,DONE
1783371292.36,-1.0619,-5.6905,DONE
1783371292.49,-1.0619,-5.6905,DONE
1783371292.62,-1.0619,-5.6905,DONE
1783371292.75,-1.0619,-5.6905,DONE
1783371292.85,-1.0619,-5.6905,DONE
1783371292.99,-1.0619,-5.6905,DONE
1783371293.12,-1.0619,-5.6905,DONE
1783371293.24,-1.0619,-5.6905,DONE
1783371293.37,-1.0619,-5.6905,DONE
1783371293.48,-1.0619,-5.6905,DONE
1783371293.62,-1.0619,-5.6905,DONE
1783371293.74,-1.0619,-5.6905,DONE
1783371293.88,-1.0619,-5.6905,DONE
1783371294.01,-1.0619,-5.6905,DONE
1783371294.12,-1.0619,-5.6905,DONE
1783371294.24,-1.0619,-5.6905,DONE
1783371294.37,-1.0619,-5.6905,DONE
1783371294.48,-1.0619,-5.6905,DONE
1783371294.62,-1.0619,-5.6905,DONE
1783371294.75,-1.0619,-5.6905,DONE
1783371294.88,-1.0619,-5.6905,DONE
1783371294.98,-1.0619,-5.6905,DONE
1783371295.11,-1.0619,-5.6905,DONE
1783371295.25,-1.0619,-5.6905,DONE
1783371295.36,-1.0619,-5.6905,DONE
1783371295.49,-1.0619,-5.6905,DONE
1783371295.63,-1.0619,-5.6905,DONE
1783371295.78,-1.0619,-5.6905,DONE
1783371295.86,-1.0619,-5.6905,DONE
1783371296.00,-1.0619,-5.6905,DONE
1783371296.12,-1.0619,-5.6905,DONE
1783371296.25,-1.0619,-5.6905,DONE
1783371296.37,-1.0619,-5.6905,DONE
1783371296.49,-1.0619,-5.6905,DONE
1783371296.61,-1.0619,-5.6905,DONE
1783371296.73,-1.0619,-5.6905,DONE
1783371296.90,-1.0619,-5.6905,DONE
1783371296.98,-1.0619,-5.6905,DONE
1783371297.12,-1.0619,-5.6905,DONE
1783371297.25,-1.0619,-5.6905,DONE
1783371297.37,-1.0619,-5.6905,DONE
1783371297.49,-1.0619,-5.6905,DONE
1783371297.61,-1.0619,-5.6905,DONE
1783371297.77,-1.0619,-5.6905,DONE
1783371297.87,-1.0619,-5.6905,DONE
1783371297.99,-1.0619,-5.6905,DONE
1783371298.13,-1.0619,-5.6905,DONE
1783371298.25,-1.0619,-5.6905,DONE
1783371298.39,-1.0619,-5.6905,DONE
1783371298.58,-1.0619,-5.6905,DONE
1783371298.67,-1.0619,-5.6905,DONE
1783371298.75,-1.0619,-5.6905,DONE
1783371298.93,-1.0619,-5.6905,DONE
1783371299.01,-1.0619,-5.6905,DONE
1783371299.12,-1.0619,-5.6905,DONE
1783371299.28,-1.0619,-5.6905,DONE
1783371299.36,-1.0619,-5.6905,DONE
1783371299.52,-1.0619,-5.6905,DONE
1783371299.68,-1.0619,-5.6905,DONE
1783371299.72,-1.0619,-5.6905,DONE
1783371299.88,-1.0619,-5.6905,DONE
1783371300.00,-1.0619,-5.6905,DONE
1783371300.12,-1.0619,-5.6905,DONE
1783371300.25,-1.0619,-5.6905,DONE
1783371300.38,-1.0619,-5.6905,DONE
1783371300.50,-1.0619,-5.6905,DONE
1783371300.66,-1.0619,-5.6905,DONE
1783371300.72,-1.0619,-5.6905,DONE
1783371300.88,-1.0619,-5.6905,DONE
1783371301.01,-1.0619,-5.6905,DONE
1783371301.10,-1.0619,-5.6905,DONE
1783371301.27,-1.0619,-5.6905,DONE
1783371301.39,-1.0619,-5.6905,DONE
1783371301.53,-1.0619,-5.6905,DONE
1783371301.68,-1.0619,-5.6905,DONE
1783371301.80,-1.0619,-5.6905,DONE
1783371301.97,-1.0619,-5.6905,DONE
1783371302.10,-1.0619,-5.6905,DONE
1783371302.18,-1.0619,-5.6905,DONE
1783371302.28,-1.0619,-5.6905,DONE
1783371302.40,-1.0619,-5.6905,DONE
1783371302.48,-1.0619,-5.6905,DONE
1783371302.67,-1.0619,-5.6905,DONE
1783371302.78,-1.0619,-5.6905,DONE
1783371302.93,-1.0619,-5.6905,DONE
1783371303.03,-1.0619,-5.6905,DONE
1783371303.15,-1.0619,-5.6905,DONE
1783371303.24,-1.0619,-5.6905,DONE
1783371303.39,-1.0619,-5.6905,DONE
1783371303.53,-1.0619,-5.6905,DONE
1783371303.62,-1.0619,-5.6905,DONE
1783371303.79,-1.0619,-5.6905,DONE
1783371303.92,-1.0619,-5.6905,DONE
1783371304.01,-1.0619,-5.6905,DONE
1783371304.12,-1.0619,-5.6905,DONE
1783371304.27,-1.0619,-5.6905,DONE
1783371304.38,-1.0619,-5.6905,DONE
1783371304.52,-1.0619,-5.6905,DONE
1783371304.60,-1.0619,-5.6905,DONE
1783371304.75,-1.0619,-5.6905,DONE
1783371304.87,-1.0619,-5.6905,DONE
1783371305.00,-1.0619,-5.6905,DONE
1783371305.13,-1.0619,-5.6905,DONE
1783371305.23,-1.0619,-5.6905,DONE
1783371305.39,-1.0619,-5.6905,DONE
1783371305.48,-1.0619,-5.6905,DONE
1783371305.60,-1.0619,-5.6905,DONE
1783371305.75,-1.0619,-5.6905,DONE
1783371305.86,-1.0619,-5.6905,DONE
1783371306.01,-1.0619,-5.6905,DONE
1783371306.13,-1.0619,-5.6905,DONE
1783371306.25,-1.0619,-5.6905,DONE
1783371306.36,-1.0619,-5.6905,DONE
1783371306.51,-1.0619,-5.6905,DONE
1783371306.63,-1.0619,-5.6905,DONE
1783371306.74,-1.0619,-5.6905,DONE
1783371306.86,-1.0619,-5.6905,DONE
1783371307.00,-1.0619,-5.6905,DONE
1783371307.15,-1.0619,-5.6905,DONE
1783371307.24,-1.0619,-5.6905,DONE
1783371307.37,-1.0619,-5.6905,DONE
1783371307.52,-1.0619,-5.6905,DONE
1783371307.64,-1.0619,-5.6905,DONE
1783371307.73,-1.0619,-5.6905,DONE
1783371307.90,-1.0619,-5.6905,DONE
1783371308.02,-1.0619,-5.6905,DONE
1783371308.15,-1.0619,-5.6905,DONE
1783371308.27,-1.0619,-5.6905,DONE
1783371308.40,-1.0619,-5.6905,DONE
1783371308.51,-1.0619,-5.6905,DONE
1783371308.64,-1.0619,-5.6905,DONE
1783371308.76,-1.0619,-5.6905,DONE
1783371308.87,-1.0619,-5.6905,DONE
1783371309.02,-1.0619,-5.6905,DONE
1783371309.11,-1.0619,-5.6905,DONE
1783371309.25,-1.0619,-5.6905,DONE
1783371309.38,-1.0619,-5.6905,DONE
1783371309.47,-1.0619,-5.6905,DONE
1783371309.61,-1.0619,-5.6905,DONE
1783371309.73,-1.0619,-5.6905,DONE
1783371309.90,-1.0619,-5.6905,DONE
1783371310.00,-1.0619,-5.6905,DONE
1783371310.13,-1.0619,-5.6905,DONE
1783371310.23,-1.0619,-5.6905,DONE
1783371310.35,-1.0619,-5.6905,DONE
1783371310.49,-1.0619,-5.6905,DONE
1783371310.62,-1.0619,-5.6905,DONE
1783371310.81,-1.0619,-5.6905,DONE
1783371310.88,-1.0619,-5.6905,DONE
1783371311.02,-1.0619,-5.6905,DONE
1783371311.14,-1.0619,-5.6905,DONE
1783371311.25,-1.0619,-5.6905,DONE
1783371311.36,-1.0619,-5.6905,DONE
1783371311.49,-1.0619,-5.6905,DONE
1783371311.62,-1.0619,-5.6905,DONE
1783371311.75,-1.0619,-5.6905,DONE
1783371311.85,-1.0619,-5.6905,DONE
1783371312.00,-1.0619,-5.6905,DONE
1783371312.12,-1.0619,-5.6905,DONE
1783371312.25,-1.0619,-5.6905,DONE
1783371312.37,-1.0619,-5.6905,DONE
1783371312.51,-1.0619,-5.6905,DONE
1783371312.61,-1.0619,-5.6905,DONE
1783371312.76,-1.0619,-5.6905,DONE
1783371312.87,-1.0619,-5.6905,DONE
1783371313.00,-1.0619,-5.6905,DONE
1783371313.12,-1.0619,-5.6905,DONE
1783371313.23,-1.0619,-5.6905,DONE
1783371313.38,-1.0619,-5.6905,DONE
1783371313.49,-1.0619,-5.6905,DONE
1783371313.63,-1.0619,-5.6905,DONE
1783371313.75,-1.0619,-5.6905,DONE
1783371313.89,-1.0619,-5.6905,DONE
1783371314.00,-1.0619,-5.6905,DONE
1783371314.10,-1.0619,-5.6905,DONE
1783371314.25,-1.0619,-5.6905,DONE
1783371314.40,-1.0619,-5.6905,DONE
1783371314.49,-1.0619,-5.6905,DONE
1783371314.63,-1.0619,-5.6905,DONE
1783371314.73,-1.0619,-5.6905,DONE
1783371314.88,-1.0619,-5.6905,DONE
1783371314.99,-1.0619,-5.6905,DONE
1783371315.13,-1.0619,-5.6905,DONE
1783371315.25,-1.0619,-5.6905,DONE
1783371315.38,-1.0619,-5.6905,DONE
1783371315.51,-1.0619,-5.6905,DONE
1783371315.61,-1.0619,-5.6905,DONE
1783371315.76,-1.0619,-5.6905,DONE
1783371315.89,-1.0619,-5.6905,DONE
1783371316.00,-1.0619,-5.6905,DONE
1783371316.13,-1.0619,-5.6905,DONE
1783371316.25,-1.0619,-5.6905,DONE
1783371316.38,-1.0619,-5.6905,DONE
1783371316.52,-1.0619,-5.6905,DONE
1783371316.63,-1.0619,-5.6905,DONE
1783371316.86,-1.0619,-5.6905,DONE
1783371316.95,-1.0619,-5.6905,DONE
1783371317.07,-1.0619,-5.6905,DONE
1783371317.20,-1.0619,-5.6905,DONE
1783371317.25,-1.0619,-5.6905,DONE
1783371317.38,-1.0619,-5.6905,DONE
1783371317.52,-1.0619,-5.6905,DONE
1783371317.64,-1.0619,-5.6905,DONE
1783371317.80,-1.0619,-5.6905,DONE
1783371317.90,-1.0619,-5.6905,DONE
1783371317.99,-1.0619,-5.6905,DONE
1783371318.14,-1.0619,-5.6905,DONE
1783371318.24,-1.0619,-5.6905,DONE
1783371318.39,-1.0619,-5.6905,DONE
1783371318.51,-1.0619,-5.6905,DONE
1783371318.61,-1.0619,-5.6905,DONE
1783371318.77,-1.0619,-5.6905,DONE
1783371318.87,-1.0619,-5.6905,DONE
1783371319.02,-1.0619,-5.6905,DONE
1783371319.13,-1.0619,-5.6905,DONE
1783371319.24,-1.0619,-5.6905,DONE
1783371319.37,-1.0619,-5.6905,DONE
1783371319.49,-1.0619,-5.6905,DONE
1783371319.65,-1.0619,-5.6905,DONE
1783371319.76,-1.0619,-5.6905,DONE
1783371319.93,-1.0619,-5.6905,DONE
1783371320.01,-1.0619,-5.6905,DONE
1783371320.11,-1.0619,-5.6905,DONE
1783371320.25,-1.0619,-5.6905,DONE
1783371320.37,-1.0619,-5.6905,DONE
1783371320.51,-1.0619,-5.6905,DONE
1783371320.63,-1.0619,-5.6905,DONE
1783371320.76,-1.0619,-5.6905,DONE
1783371320.87,-1.0619,-5.6905,DONE
1783371320.99,-1.0619,-5.6905,DONE
1783371321.14,-1.0619,-5.6905,DONE
1783371321.26,-1.0619,-5.6905,DONE
1783371321.37,-1.0619,-5.6905,DONE
1783371321.52,-1.0619,-5.6905,DONE
1783371321.62,-1.0619,-5.6905,DONE
1783371321.77,-1.0619,-5.6905,DONE
1783371321.89,-1.0619,-5.6905,DONE
1783371322.01,-1.0619,-5.6905,DONE
1783371322.13,-1.0619,-5.6905,DONE
1783371322.26,-1.0619,-5.6905,DONE
1783371322.40,-1.0619,-5.6905,DONE
1783371322.50,-1.0619,-5.6905,DONE
1783371322.67,-1.0619,-5.6905,DONE
1783371322.78,-1.0619,-5.6905,DONE
1783371322.86,-1.0619,-5.6905,DONE
1783371323.00,-1.0619,-5.6905,DONE
1783371323.14,-1.0619,-5.6905,DONE
1783371323.26,-1.0619,-5.6905,DONE
1783371323.40,-1.0619,-5.6905,DONE
1783371323.51,-1.0619,-5.6905,DONE
1783371323.64,-1.0619,-5.6905,DONE
1783371323.74,-1.0619,-5.6905,DONE
1783371323.92,-1.0619,-5.6905,DONE
1783371324.02,-1.0619,-5.6905,DONE
1783371324.12,-1.0619,-5.6905,DONE
1783371324.25,-1.0619,-5.6905,DONE
1783371324.37,-1.0619,-5.6905,DONE
1783371324.51,-1.0619,-5.6905,DONE
1783371324.63,-1.0619,-5.6905,DONE
1783371324.77,-1.0619,-5.6905,DONE
1783371324.88,-1.0619,-5.6905,DONE
1783371325.01,-1.0619,-5.6905,DONE
1783371325.13,-1.0619,-5.6905,DONE
1783371325.26,-1.0619,-5.6905,DONE
1783371325.39,-1.0619,-5.6905,DONE
1783371325.49,-1.0619,-5.6905,DONE
1783371325.63,-1.0619,-5.6905,DONE
1783371325.75,-1.0619,-5.6905,DONE
1783371325.89,-1.0619,-5.6905,DONE
1783371326.02,-1.0619,-5.6905,DONE
1783371326.14,-1.0619,-5.6905,DONE
1783371326.27,-1.0619,-5.6905,DONE
1783371326.39,-1.0619,-5.6905,DONE
1783371326.52,-1.0619,-5.6905,DONE
1783371326.62,-1.0619,-5.6905,DONE
1783371326.76,-1.0619,-5.6905,DONE
1783371326.88,-1.0619,-5.6905,DONE
1783371327.00,-1.0619,-5.6905,DONE
1783371327.13,-1.0619,-5.6905,DONE
1783371327.26,-1.0619,-5.6905,DONE
1783371327.40,-1.0619,-5.6905,DONE
1783371327.51,-1.0619,-5.6905,DONE
1783371327.62,-1.0619,-5.6905,DONE
1783371327.77,-1.0619,-5.6905,DONE
1783371327.89,-1.0619,-5.6905,DONE
1783371328.01,-1.0619,-5.6905,DONE
1783371328.13,-1.0619,-5.6905,DONE
1783371328.25,-1.0619,-5.6905,DONE
1783371328.39,-1.0619,-5.6905,DONE
1783371328.51,-1.0619,-5.6905,DONE
1783371328.65,-1.0619,-5.6905,DONE
1783371328.78,-1.0619,-5.6905,DONE
1783371328.90,-1.0619,-5.6905,DONE
1783371329.02,-1.0619,-5.6905,DONE
1783371329.13,-1.0619,-5.6905,DONE
1783371329.27,-1.0619,-5.6905,DONE
1783371329.37,-1.0619,-5.6905,DONE
1783371329.51,-1.0619,-5.6905,DONE
1783371329.65,-1.0619,-5.6905,DONE
1783371329.75,-1.0619,-5.6905,DONE
1783371329.89,-1.0619,-5.6905,DONE
1783371330.02,-1.0619,-5.6905,DONE
1783371330.16,-1.0619,-5.6905,DONE
1783371330.28,-1.0619,-5.6905,DONE
1783371330.42,-1.0619,-5.6905,DONE
1783371330.53,-1.0619,-5.6905,DONE
1783371330.62,-1.0619,-5.6905,DONE
1783371330.76,-1.0619,-5.6905,DONE
1783371330.88,-1.0619,-5.6905,DONE
1783371331.02,-1.0619,-5.6905,DONE
1783371331.16,-1.0619,-5.6905,DONE
1783371331.26,-1.0619,-5.6905,DONE
1783371331.39,-1.0619,-5.6905,DONE
1783371331.49,-1.0619,-5.6905,DONE
1783371331.66,-1.0619,-5.6905,DONE
1783371331.78,-1.0619,-5.6905,DONE
1783371331.92,-1.0619,-5.6905,DONE
1783371332.02,-1.0619,-5.6905,DONE
1783371332.14,-1.0619,-5.6905,DONE
1783371332.29,-1.0619,-5.6905,DONE
1783371332.41,-1.0619,-5.6905,DONE
1783371332.52,-1.0619,-5.6905,DONE
1783371332.64,-1.0619,-5.6905,DONE
1783371332.84,-1.0619,-5.6905,DONE
1783371332.94,-1.0619,-5.6905,DONE
1783371333.06,-1.0619,-5.6905,DONE
1783371333.17,-1.0619,-5.6905,DONE
1783371333.29,-1.0619,-5.6905,DONE
1783371333.37,-1.0619,-5.6905,DONE
1783371333.53,-1.0619,-5.6905,DONE
1783371333.68,-1.0619,-5.6905,DONE
1783371333.76,-1.0619,-5.6905,DONE
1783371333.93,-1.0619,-5.6905,DONE
1783371334.04,-1.0619,-5.6905,DONE
1783371334.14,-1.0619,-5.6905,DONE
1783371334.31,-1.0619,-5.6905,DONE
1783371334.40,-1.0619,-5.6905,DONE
1783371334.53,-1.0619,-5.6905,DONE
1783371334.63,-1.0619,-5.6905,DONE
1783371334.77,-1.0619,-5.6905,DONE
1783371334.92,-1.0619,-5.6905,DONE
1783371335.04,-1.0619,-5.6905,DONE
1783371335.16,-1.0619,-5.6905,DONE
1783371335.25,-1.0619,-5.6905,DONE
1783371335.39,-1.0619,-5.6905,DONE
1783371335.51,-1.0619,-5.6905,DONE
1783371335.64,-1.0619,-5.6905,DONE
1783371335.80,-1.0619,-5.6905,DONE
1783371335.93,-1.0619,-5.6905,DONE
1783371336.05,-1.0619,-5.6905,DONE
1783371336.18,-1.0619,-5.6905,DONE
1783371336.33,-1.0619,-5.6905,DONE
1783371336.48,-1.0619,-5.6905,DONE
1783371336.58,-1.0619,-5.6905,DONE
1783371336.71,-1.0619,-5.6905,DONE
1783371336.79,-1.0619,-5.6905,DONE
1783371336.91,-1.0619,-5.6905,DONE
1783371337.03,-1.0619,-5.6905,DONE
1783371337.21,-1.0619,-5.6905,DONE
1783371337.31,-1.0619,-5.6905,DONE
1783371337.41,-1.0619,-5.6905,DONE
1783371337.52,-1.0619,-5.6905,DONE
1783371337.69,-1.0619,-5.6905,DONE
1783371337.78,-1.0619,-5.6905,DONE
1783371337.88,-1.0619,-5.6905,DONE
1783371338.06,-1.0619,-5.6905,DONE
1783371338.15,-1.0619,-5.6905,DONE
1783371338.28,-1.0619,-5.6905,DONE
1783371338.40,-1.0619,-5.6905,DONE
1783371338.53,-1.0619,-5.6905,DONE
1783371338.67,-1.0619,-5.6905,DONE
1783371338.76,-1.0619,-5.6905,DONE
1783371338.90,-1.0619,-5.6905,DONE
1783371339.05,-1.0619,-5.6905,DONE
1783371339.29,-1.0619,-5.6905,DONE
1783371339.42,-1.0619,-5.6905,DONE
1783371339.55,-1.0619,-5.6905,DONE
1783371339.63,-1.0619,-5.6905,DONE
1783371339.74,-1.0619,-5.6905,DONE
1783371339.82,-1.0619,-5.6905,DONE
1783371339.93,-1.0619,-5.6905,DONE
1783371340.04,-1.0619,-5.6905,DONE
1783371340.13,-1.0619,-5.6905,DONE
1783371340.33,-1.0619,-5.6905,DONE
1783371340.43,-1.0619,-5.6905,DONE
1783371340.52,-1.0619,-5.6905,DONE
1783371340.66,-1.0619,-5.6905,DONE
1783371340.75,-1.0619,-5.6905,DONE
1783371340.88,-1.0619,-5.6905,DONE
1783371341.04,-1.0619,-5.6905,DONE
1783371341.17,-1.0619,-5.6905,DONE
1783371341.29,-1.0619,-5.6905,DONE
1783371341.38,-1.0619,-5.6905,DONE
1783371341.53,-1.0619,-5.6905,DONE
1783371341.65,-1.0619,-5.6905,DONE
1783371341.79,-1.0619,-5.6905,DONE
1783371341.91,-1.0619,-5.6905,DONE
1783371342.03,-1.0619,-5.6905,DONE
1783371342.17,-1.0619,-5.6905,DONE
1783371342.28,-1.0619,-5.6905,DONE
1783371342.42,-1.0619,-5.6905,DONE
1783371342.54,-1.0619,-5.6905,DONE
1783371342.67,-1.0619,-5.6905,DONE
1783371342.83,-1.0619,-5.6905,DONE
1783371343.02,-1.0619,-5.6905,DONE
1783371343.14,-1.0619,-5.6905,DONE
1783371343.30,-1.0619,-5.6905,DONE
1783371343.43,-1.0619,-5.6905,DONE
1783371343.52,-1.0619,-5.6905,DONE
1783371343.63,-1.0619,-5.6905,DONE
1783371343.77,-1.0619,-5.6905,DONE
1783371343.89,-1.0619,-5.6905,DONE
1783371343.95,-1.0619,-5.6905,DONE
1783371344.05,-1.0619,-5.6905,DONE
1783371344.22,-1.0619,-5.6905,DONE
1783371344.35,-1.0619,-5.6905,DONE
1783371344.41,-1.0619,-5.6905,DONE
1783371344.55,-1.0619,-5.6905,DONE
1783371344.67,-1.0619,-5.6905,DONE
1783371344.79,-1.0619,-5.6905,DONE
1783371344.90,-1.0619,-5.6905,DONE
1783371345.00,-1.0619,-5.6905,DONE
1783371345.20,-1.0619,-5.6905,DONE
1783371345.30,-1.0619,-5.6905,DONE
1783371345.39,-1.0619,-5.6905,DONE
1783371345.53,-1.0619,-5.6905,DONE
1783371345.65,-1.0619,-5.6905,DONE
1783371345.80,-1.0619,-5.6905,DONE
1783371345.91,-1.0619,-5.6905,DONE
1783371346.01,-1.0619,-5.6905,DONE
1783371346.16,-1.0619,-5.6905,DONE
1783371346.27,-1.0619,-5.6905,DONE
1783371346.39,-1.0619,-5.6905,DONE
1783371346.53,-1.0619,-5.6905,DONE
1783371346.67,-1.0619,-5.6905,DONE
1783371346.78,-1.0619,-5.6905,DONE
1783371346.88,-1.0619,-5.6905,DONE
1783371347.03,-1.0619,-5.6905,DONE
1783371347.15,-1.0619,-5.6905,DONE
1783371347.28,-0.4184,-5.7181,DONE
1783371347.40,-0.1328,-4.9052,DONE
1783371347.53,-0.4577,-5.6325,DONE
1783371347.65,-0.8547,-5.2866,DONE
1783371347.76,-0.5473,-5.5580,DONE
1783371347.92,-0.4458,-5.7349,DONE
1783371348.05,-0.4478,-5.7470,DONE
1783371348.15,-0.4478,-5.7470,DONE
1783371348.29,-0.4123,-5.7084,DONE
1783371348.42,-0.3955,-5.7033,DONE
1783371348.54,-0.3955,-5.7033,DONE
1783371348.66,-0.4075,-5.7043,DONE
1783371348.76,-0.4626,-5.7340,DONE
1783371348.91,-0.4738,-5.7556,DONE
1783371349.05,-0.4764,-5.7097,DONE
1783371349.18,-0.4764,-5.7097,DONE
1783371349.32,-0.4764,-5.7097,DONE
1783371349.40,-0.4764,-5.7097,DONE
1783371349.59,-0.4620,-5.7365,DONE
1783371349.78,-0.4584,-5.6879,DONE
1783371349.85,-0.4584,-5.6879,DONE
1783371350.00,-0.4584,-5.6879,DONE
1783371350.11,-0.4540,-5.7146,DONE
1783371350.16,-0.4540,-5.7146,DONE
1783371350.34,-0.4464,-5.7093,DONE
1783371350.47,-0.4265,-5.6911,DONE
1783371350.58,-0.4165,-5.6768,DONE
1783371350.68,-0.4165,-5.6768,DONE
1783371350.78,-0.4281,-5.7035,DONE
1783371350.90,-0.4219,-5.6994,DONE
1783371351.09,-0.4219,-5.6994,DONE
1783371351.20,-0.4122,-5.7107,DONE
1783371351.33,-0.4631,-5.7362,DONE
1783371351.53,-0.4825,-5.7451,DONE
1783371351.62,-0.4443,-5.7026,DONE
1783371351.72,-0.4456,-5.6908,DONE
1783371351.83,-0.4887,-5.6552,DONE
1783371351.89,-0.4683,-5.7002,DONE
1783371352.04,-0.4444,-5.7056,DONE
1783371352.19,-0.3569,-5.7914,DONE
1783371352.30,-0.3715,-5.7921,DONE
1783371352.43,-0.4423,-5.6962,DONE
1783371352.54,-0.4186,-5.7080,DONE
1783371352.65,-0.4363,-5.7077,DONE
1783371352.81,-0.3966,-5.7280,DONE
1783371352.92,-0.3966,-5.7280,DONE
1783371353.05,-0.3926,-5.7248,DONE
1783371353.17,-0.3926,-5.7248,DONE
1783371353.29,-0.3926,-5.7248,DONE
1783371353.46,-0.4078,-5.7148,DONE
1783371353.55,-0.4078,-5.7148,DONE
1783371353.74,-0.4078,-5.7148,DONE
1783371353.86,-0.4078,-5.7148,DONE
1783371353.92,-0.4078,-5.7148,DONE
1783371354.07,-0.4078,-5.7148,DONE
1783371354.20,-0.4078,-5.7148,DONE
1783371354.29,-0.4078,-5.7148,DONE
1783371354.46,-0.4078,-5.7148,DONE
1783371354.57,-0.4078,-5.7148,DONE
1783371354.67,-0.4078,-5.7148,DONE
1783371354.81,-0.4078,-5.7148,DONE
1783371354.89,-0.4078,-5.7148,DONE
1783371355.04,-0.4078,-5.7148,DONE
1783371355.17,-0.4078,-5.7148,DONE
1783371355.31,-0.4078,-5.7148,DONE
1783371355.42,-0.4078,-5.7148,DONE
1783371355.52,-0.4078,-5.7148,DONE
1783371355.67,-0.4078,-5.7148,DONE
1783371355.80,-0.4078,-5.7148,DONE
1783371355.95,-0.4078,-5.7148,DONE
1783371356.05,-0.4078,-5.7148,DONE
1783371356.16,-0.4078,-5.7148,DONE
1783371356.28,-0.4078,-5.7148,DONE
1783371356.43,-0.4078,-5.7148,DONE
1783371356.59,-0.4078,-5.7148,DONE
1783371356.69,-0.4078,-5.7148,DONE
1783371356.78,-0.4078,-5.7148,DONE
1783371356.97,-0.4078,-5.7148,DONE
1783371357.16,-0.4078,-5.7148,DONE
1783371357.24,-0.4078,-5.7148,DONE
1783371357.39,-0.4078,-5.7148,DONE
1783371357.51,-0.4078,-5.7148,DONE
1783371357.56,-0.4078,-5.7148,DONE
1783371357.70,-0.4078,-5.7148,DONE
1783371357.84,-0.4078,-5.7148,DONE
1783371357.90,-0.4078,-5.7148,DONE
1783371358.05,-0.4078,-5.7148,DONE
1783371358.19,-0.4078,-5.7148,DONE
1783371358.27,-0.4078,-5.7148,DONE
1783371358.43,-0.4078,-5.7148,DONE
1783371358.57,-0.4078,-5.7148,DONE
1783371358.67,-0.4078,-5.7148,DONE
1783371358.81,-0.4078,-5.7148,DONE
1783371358.92,-0.4078,-5.7148,DONE
1783371359.05,-0.4078,-5.7148,DONE
1783371359.19,-0.4078,-5.7148,DONE
1783371359.27,-0.4078,-5.7148,DONE
1783371359.42,-0.4078,-5.7148,DONE
1783371359.55,-0.4078,-5.7148,DONE
1783371359.68,-0.4078,-5.7148,DONE
1783371359.79,-0.4078,-5.7148,DONE
1783371359.91,-0.4078,-5.7148,DONE
1783371360.08,-0.4078,-5.7148,DONE
1783371360.16,-0.4078,-5.7148,DONE
1783371360.32,-0.4078,-5.7148,DONE
1783371360.43,-0.4078,-5.7148,DONE
1783371360.55,-0.4078,-5.7148,DONE
1783371360.67,-0.4078,-5.7148,DONE
1783371360.79,-0.4078,-5.7148,DONE
1783371360.93,-0.4078,-5.7148,DONE
1783371361.06,-0.4078,-5.7148,DONE
1783371361.15,-0.4078,-5.7148,DONE
1783371361.30,-0.4078,-5.7148,DONE
1783371361.43,-0.4078,-5.7148,DONE
1783371361.57,-0.4078,-5.7148,DONE
1783371361.67,-0.4078,-5.7148,DONE
1783371361.78,-0.4078,-5.7148,DONE
1783371361.93,-0.4078,-5.7148,DONE
1783371362.05,-0.4078,-5.7148,DONE
1783371362.15,-0.4078,-5.7148,DONE
1783371362.32,-0.4078,-5.7148,DONE
1783371362.42,-0.4078,-5.7148,DONE
1783371362.55,-0.4078,-5.7148,DONE
1783371362.70,-0.4078,-5.7148,DONE
1783371362.78,-0.4078,-5.7148,DONE
1783371362.92,-0.4078,-5.7148,DONE
1783371363.03,-0.4078,-5.7148,DONE
1783371363.18,-0.4078,-5.7148,DONE
1783371363.30,-0.4078,-5.7148,DONE
1783371363.43,-0.4078,-5.7148,DONE
1783371363.57,-0.4078,-5.7148,DONE
1783371363.69,-0.4078,-5.7148,DONE
1783371363.82,-0.4078,-5.7148,DONE
1783371363.92,-0.4078,-5.7148,DONE
1783371364.04,-0.4078,-5.7148,DONE
1783371364.20,-0.4078,-5.7148,DONE
1783371364.34,-0.4078,-5.7148,DONE
1783371364.45,-0.4078,-5.7148,DONE
1783371364.55,-0.4078,-5.7148,DONE
1783371364.67,-0.4078,-5.7148,DONE
